month,customer_id,region,segment,tenure_months,products_held,transactions,engagement_score,support_tickets,marketing_touch,monthly_revenue,churned,data_source
2022-01-01,SYN-00276,Central,Small Business,37,2,47,0.4522,0,1,122.55,0,synthetic_demo
2022-01-01,SYN-00277,Central,Consumer,20,3,47,0.4512,3,0,55.7,0,synthetic_demo
2022-01-01,SYN-00278,East,Consumer,7,2,31,0.1726,1,0,69.86,0,synthetic_demo
2022-01-01,SYN-00279,West,Small Business,32,4,66,0.7249,1,0,110.29,0,synthetic_demo
2022-01-01,SYN-00280,West,Small Business,57,1,65,1.0,0,0,90.69,0,synthetic_demo
2022-01-01,SYN-00281,Central,Consumer,64,3,31,0.02,2,0,14.39,1,synthetic_demo
2022-01-01,SYN-00282,Central,Small Business,31,3,61,0.5689,0,0,89.08,0,synthetic_demo
2022-01-01,SYN-00283,Central,Consumer,29,4,65,0.8542,0,1,97.65,0,synthetic_demo
2022-01-01,SYN-00284,Central,Consumer,66,1,33,0.5509,2,1,37.72,0,synthetic_demo
2022-01-01,SYN-00285,East,Commercial,58,3,56,0.6419,2,0,307.18,0,synthetic_demo
2022-01-01,SYN-00286,Central,Consumer,70,4,59,0.4098,2,0,17.17,1,synthetic_demo
2022-01-01,SYN-00287,Central,Small Business,76,3,66,0.8224,2,1,91.56,0,synthetic_demo
2022-01-01,SYN-00288,Central,Consumer,69,1,48,0.8486,0,0,50.72,0,synthetic_demo
2022-01-01,SYN-00289,East,Small Business,78,1,22,0.0953,1,0,156.08,0,synthetic_demo
2022-01-01,SYN-00290,Central,Consumer,36,2,44,0.5373,2,1,17.61,1,synthetic_demo
2022-01-01,SYN-00291,West,Consumer,34,1,42,0.7043,0,0,86.52,0,synthetic_demo
2022-01-01,SYN-00292,Central,Consumer,29,2,33,0.3642,3,0,81.52,0,synthetic_demo
2022-01-01,SYN-00293,West,Consumer,22,4,47,0.3535,2,1,22.79,0,synthetic_demo
2022-01-01,SYN-00294,Central,Consumer,63,1,49,1.0,0,0,82.25,0,synthetic_demo
2022-01-01,SYN-00295,West,Consumer,60,2,40,0.3351,5,0,14.94,1,synthetic_demo
2022-01-01,SYN-00296,West,Consumer,67,3,48,0.4737,0,0,53.84,0,synthetic_demo
2022-01-01,SYN-00297,West,Consumer,16,1,46,0.8337,1,0,50.75,1,synthetic_demo
2022-01-01,SYN-00298,West,Consumer,42,1,38,0.5155,1,0,82.17,0,synthetic_demo
2022-01-01,SYN-00299,West,Small Business,20,3,41,0.5057,2,0,74.36,1,synthetic_demo
2022-01-01,SYN-00300,East,Small Business,75,1,56,1.0,0,0,57.91,0,synthetic_demo
2022-01-01,SYN-00301,West,Small Business,24,2,36,0.3638,1,0,54.56,0,synthetic_demo
2022-01-01,SYN-00302,Central,Consumer,14,1,45,0.3722,3,0,16.54,1,synthetic_demo
2022-01-01,SYN-00303,East,Small Business,49,3,34,0.02,6,0,24.19,1,synthetic_demo
2022-01-01,SYN-00304,East,Consumer,74,1,53,0.8524,0,1,151.23,0,synthetic_demo
2022-01-01,SYN-00305,West,Consumer,77,2,48,0.5654,1,0,63.52,0,synthetic_demo
2022-01-01,SYN-00306,East,Consumer,10,3,49,0.631,1,0,44.87,0,synthetic_demo
2022-01-01,SYN-00307,Central,Small Business,29,4,56,0.3557,0,0,68.51,0,synthetic_demo
2022-01-01,SYN-00308,East,Consumer,15,1,41,0.4985,4,0,30.5,0,synthetic_demo
2022-01-01,SYN-00309,Central,Consumer,27,3,61,0.8947,0,1,74.98,0,synthetic_demo
2022-01-01,SYN-00310,Central,Commercial,46,3,54,0.5028,2,0,189.24,0,synthetic_demo
2022-01-01,SYN-00311,East,Consumer,25,3,47,1.0,0,0,67.51,0,synthetic_demo
2022-01-01,SYN-00312,Central,Consumer,8,1,37,0.3844,1,1,101.3,0,synthetic_demo
2022-01-01,SYN-00313,Central,Commercial,44,3,57,0.6462,2,1,403.82,0,synthetic_demo
2022-01-01,SYN-00314,Central,Consumer,7,1,43,0.8564,1,0,74.46,0,synthetic_demo
2022-01-01,SYN-00315,Central,Consumer,21,3,49,0.5373,1,1,10.75,1,synthetic_demo
2022-01-01,SYN-00316,Central,Small Business,3,1,33,0.4455,0,0,135.23,0,synthetic_demo
2022-01-01,SYN-00317,Central,Small Business,10,4,55,0.7435,1,1,167.56,0,synthetic_demo
2022-01-01,SYN-00318,East,Consumer,38,1,29,0.4947,1,0,69.67,0,synthetic_demo
2022-01-01,SYN-00319,Central,Consumer,71,4,64,0.7,0,0,118.92,0,synthetic_demo
2022-01-01,SYN-00320,West,Consumer,65,2,55,1.0,0,1,39.34,0,synthetic_demo
2022-01-01,SYN-00321,West,Consumer,11,4,49,0.3158,1,1,147.22,0,synthetic_demo
2022-01-01,SYN-00322,East,Consumer,5,3,61,0.5905,5,1,52.55,0,synthetic_demo
2022-01-01,SYN-00323,Central,Consumer,30,4,33,0.1667,4,0,58.83,0,synthetic_demo
2022-01-01,SYN-00324,East,Consumer,55,1,30,0.3924,4,0,6.6,1,synthetic_demo
2022-01-01,SYN-00325,West,Small Business,63,4,48,0.3805,3,0,59.91,0,synthetic_demo
2022-01-01,SYN-00326,East,Consumer,69,2,64,0.7388,0,0,149.25,0,synthetic_demo
2022-01-01,SYN-00327,West,Consumer,30,2,27,0.2363,0,1,37.05,0,synthetic_demo
2022-01-01,SYN-00328,East,Consumer,16,1,38,0.6942,1,1,105.49,0,synthetic_demo
2022-01-01,SYN-00329,East,Small Business,5,3,53,0.382,1,0,99.51,0,synthetic_demo
2022-01-01,SYN-00330,Central,Consumer,14,1,55,0.6611,1,1,68.19,0,synthetic_demo
2022-01-01,SYN-00331,West,Consumer,8,3,59,0.5983,1,0,122.61,0,synthetic_demo
2022-01-01,SYN-00332,Central,Consumer,72,2,59,0.7295,2,0,27.91,1,synthetic_demo
2022-01-01,SYN-00333,East,Consumer,24,3,46,0.6155,1,0,36.06,0,synthetic_demo
2022-01-01,SYN-00334,West,Consumer,69,3,37,0.3539,2,1,42.82,0,synthetic_demo
2022-01-01,SYN-00335,Central,Small Business,47,3,50,0.666,1,1,156.6,0,synthetic_demo
2022-01-01,SYN-00336,East,Consumer,46,2,42,0.4289,1,0,67.21,0,synthetic_demo
2022-01-01,SYN-00337,Central,Small Business,39,3,42,0.5087,1,0,47.92,0,synthetic_demo
2022-01-01,SYN-00338,East,Commercial,69,2,56,0.9207,0,1,194.08,0,synthetic_demo
2022-01-01,SYN-00339,Central,Consumer,6,1,43,0.5375,4,1,44.85,0,synthetic_demo
2022-01-01,SYN-00340,West,Consumer,10,2,27,0.1532,2,0,37.94,0,synthetic_demo
2022-01-01,SYN-00341,Central,Consumer,37,4,58,0.5988,2,0,52.86,0,synthetic_demo
2022-01-01,SYN-00342,West,Small Business,34,4,42,0.4691,0,0,85.26,0,synthetic_demo
2022-01-01,SYN-00343,West,Consumer,47,2,35,0.441,1,0,48.91,0,synthetic_demo
2022-01-01,SYN-00344,East,Consumer,62,3,59,0.8919,1,1,113.15,0,synthetic_demo
2022-01-01,SYN-00345,West,Consumer,50,4,45,0.358,2,0,10.7,1,synthetic_demo
2022-01-01,SYN-00346,West,Small Business,23,1,49,0.807,0,0,136.05,0,synthetic_demo
2022-01-01,SYN-00347,West,Consumer,29,4,68,0.8678,0,0,80.68,0,synthetic_demo
2022-01-01,SYN-00348,Central,Small Business,63,4,56,0.8121,1,0,126.29,0,synthetic_demo
2022-01-01,SYN-00349,East,Consumer,19,4,54,0.6478,0,1,35.33,0,synthetic_demo
2022-01-01,SYN-00350,Central,Commercial,43,4,63,0.8921,0,1,164.26,0,synthetic_demo
2022-01-01,SYN-00351,East,Consumer,46,1,48,0.7547,0,0,57.93,0,synthetic_demo
2022-01-01,SYN-00352,Central,Consumer,63,4,54,0.6524,2,0,52.46,0,synthetic_demo
2022-01-01,SYN-00353,East,Small Business,60,2,36,0.3592,1,0,32.86,1,synthetic_demo
2022-01-01,SYN-00354,East,Small Business,40,3,59,0.5325,0,0,111.54,0,synthetic_demo
2022-01-01,SYN-00355,East,Consumer,28,1,49,0.7106,0,1,107.41,0,synthetic_demo
2022-01-01,SYN-00356,East,Consumer,32,4,48,0.3506,4,0,3.66,1,synthetic_demo
2022-01-01,SYN-00357,West,Small Business,36,1,40,0.5516,2,0,45.37,1,synthetic_demo
2022-01-01,SYN-00358,West,Small Business,20,3,40,0.2135,0,1,79.7,0,synthetic_demo
2022-01-01,SYN-00359,East,Consumer,53,2,54,0.9798,0,1,94.5,0,synthetic_demo
2022-01-01,SYN-00360,East,Consumer,19,3,47,0.3169,2,0,65.8,0,synthetic_demo
2022-01-01,SYN-00361,West,Small Business,55,4,46,0.1855,1,1,38.87,0,synthetic_demo
2022-01-01,SYN-00362,Central,Small Business,63,1,28,0.3463,3,0,54.85,0,synthetic_demo
2022-01-01,SYN-00363,Central,Small Business,80,2,35,0.4272,2,1,100.3,0,synthetic_demo
2022-01-01,SYN-00364,Central,Consumer,12,2,44,0.4964,0,0,104.82,0,synthetic_demo
2022-01-01,SYN-00365,East,Consumer,64,3,41,0.2929,4,0,21.11,0,synthetic_demo
2022-01-01,SYN-00366,Central,Small Business,9,3,46,0.646,1,0,147.47,0,synthetic_demo
2022-01-01,SYN-00367,West,Small Business,30,1,28,0.3091,3,1,94.32,1,synthetic_demo
2022-01-01,SYN-00368,East,Small Business,17,3,61,0.676,0,0,101.46,0,synthetic_demo
2022-01-01,SYN-00369,Central,Consumer,16,2,51,0.5942,2,0,102.94,0,synthetic_demo
2022-01-01,SYN-00370,West,Consumer,17,4,54,0.3607,0,0,35.7,0,synthetic_demo
2022-01-01,SYN-00371,West,Small Business,6,2,39,0.4874,1,1,111.94,0,synthetic_demo
2022-01-01,SYN-00372,Central,Consumer,69,4,50,0.2728,4,1,4.53,1,synthetic_demo
2022-01-01,SYN-00373,Central,Commercial,7,4,48,0.1846,3,0,60.84,0,synthetic_demo
2022-01-01,SYN-00374,Central,Consumer,35,2,42,0.471,1,0,113.46,0,synthetic_demo
2022-01-01,SYN-00375,Central,Small Business,59,4,45,0.447,2,1,55.65,0,synthetic_demo
2022-01-01,SYN-00376,Central,Small Business,83,3,76,1.0,2,1,124.35,0,synthetic_demo
2022-01-01,SYN-00377,West,Consumer,72,1,38,0.7283,1,1,42.76,0,synthetic_demo
2022-01-01,SYN-00378,Central,Consumer,14,3,52,0.6484,1,1,37.53,0,synthetic_demo
2022-01-01,SYN-00379,Central,Consumer,83,2,45,0.5447,2,1,68.21,0,synthetic_demo
2022-01-01,SYN-00380,East,Consumer,55,4,50,0.498,1,1,33.56,0,synthetic_demo
2022-01-01,SYN-00381,East,Consumer,17,2,64,0.9757,0,0,112.27,0,synthetic_demo
2022-01-01,SYN-00382,West,Consumer,39,1,54,0.8644,0,0,95.22,0,synthetic_demo
2022-01-01,SYN-00383,West,Commercial,77,2,56,0.9783,0,0,301.98,0,synthetic_demo
2022-01-01,SYN-00384,East,Consumer,34,2,42,0.7812,0,1,85.75,0,synthetic_demo
2022-01-01,SYN-00385,Central,Consumer,17,3,52,0.5531,0,0,167.54,0,synthetic_demo
2022-01-01,SYN-00386,West,Consumer,73,4,60,0.805,2,1,61.74,0,synthetic_demo
2022-01-01,SYN-00387,East,Consumer,80,3,51,0.8196,0,0,83.06,0,synthetic_demo
2022-01-01,SYN-00388,West,Consumer,82,1,38,0.6018,0,1,13.13,1,synthetic_demo
2022-01-01,SYN-00389,Central,Consumer,80,3,64,0.8849,0,1,149.32,0,synthetic_demo
2022-01-01,SYN-00390,West,Small Business,73,4,43,0.02,2,0,34.25,1,synthetic_demo
2022-01-01,SYN-00391,East,Consumer,39,3,53,0.9639,0,0,84.23,0,synthetic_demo
2022-01-01,SYN-00392,Central,Commercial,18,2,50,0.7172,2,1,429.02,0,synthetic_demo
2022-01-01,SYN-00393,East,Consumer,52,1,25,0.2279,3,0,72.7,0,synthetic_demo
2022-01-01,SYN-00394,East,Consumer,20,4,66,0.6163,1,0,73.71,0,synthetic_demo
2022-01-01,SYN-00395,Central,Small Business,41,3,34,0.1585,1,0,89.91,0,synthetic_demo
2022-01-01,SYN-00396,East,Small Business,56,3,58,0.7396,1,1,112.02,0,synthetic_demo
2022-01-01,SYN-00397,West,Consumer,79,4,57,0.7849,1,0,89.32,0,synthetic_demo
2022-01-01,SYN-00398,Central,Consumer,26,3,78,0.696,0,1,62.37,0,synthetic_demo
2022-01-01,SYN-00399,East,Consumer,23,2,51,0.8163,1,0,76.14,0,synthetic_demo
2022-01-01,SYN-00400,Central,Consumer,62,4,63,0.4396,1,0,78.28,0,synthetic_demo
2022-01-01,SYN-00401,Central,Consumer,3,3,43,0.587,2,0,63.18,0,synthetic_demo
2022-01-01,SYN-00402,West,Consumer,48,3,54,0.5952,3,0,82.92,0,synthetic_demo
2022-01-01,SYN-00403,West,Consumer,63,3,38,0.4335,3,1,251.78,0,synthetic_demo
2022-01-01,SYN-00404,Central,Consumer,47,4,58,0.7685,0,0,34.71,0,synthetic_demo
2022-01-01,SYN-00405,West,Commercial,34,3,40,0.3963,3,0,236.64,0,synthetic_demo
2022-01-01,SYN-00406,West,Consumer,70,1,28,0.7199,0,0,53.38,0,synthetic_demo
2022-01-01,SYN-00407,Central,Consumer,33,4,52,0.5641,1,0,80.47,0,synthetic_demo
2022-01-01,SYN-00408,West,Consumer,60,2,63,0.8532,1,0,70.53,0,synthetic_demo
2022-01-01,SYN-00409,Central,Consumer,40,1,22,0.3047,1,1,96.92,0,synthetic_demo
2022-01-01,SYN-00410,West,Consumer,5,3,44,0.6568,1,0,41.98,1,synthetic_demo
2022-01-01,SYN-00411,East,Small Business,45,3,57,0.5234,0,1,38.6,1,synthetic_demo
2022-01-01,SYN-00412,East,Small Business,7,3,50,0.626,0,1,208.43,0,synthetic_demo
2022-01-01,SYN-00413,Central,Small Business,78,3,48,0.5778,0,0,54.45,0,synthetic_demo
2022-01-01,SYN-00414,West,Commercial,51,4,49,0.5176,1,1,433.16,0,synthetic_demo
2022-01-01,SYN-00415,Central,Commercial,33,1,22,0.1753,2,0,187.36,0,synthetic_demo
2022-01-01,SYN-00416,Central,Commercial,42,2,60,0.6289,1,1,355.84,0,synthetic_demo
2022-01-01,SYN-00417,Central,Consumer,53,3,27,0.3336,1,1,45.08,0,synthetic_demo
2022-01-01,SYN-00418,West,Consumer,24,2,34,0.315,4,1,43.02,0,synthetic_demo
2022-01-01,SYN-00419,Central,Consumer,26,4,54,0.5688,3,0,78.45,0,synthetic_demo
2022-01-01,SYN-00420,West,Consumer,36,2,44,0.4425,2,1,73.56,0,synthetic_demo
2022-01-01,SYN-00421,East,Consumer,23,1,54,0.7627,0,0,31.96,1,synthetic_demo
2022-01-01,SYN-00422,Central,Small Business,64,2,36,0.5042,0,0,179.51,0,synthetic_demo
2022-01-01,SYN-00423,Central,Consumer,11,2,52,0.8244,0,0,41.16,0,synthetic_demo
2022-01-01,SYN-00424,Central,Consumer,69,3,60,0.8856,0,0,127.38,0,synthetic_demo
2022-01-01,SYN-00425,East,Consumer,31,4,64,0.9369,0,0,62.86,0,synthetic_demo
2022-01-01,SYN-00426,West,Consumer,48,2,53,0.8802,0,0,89.57,0,synthetic_demo
2022-01-01,SYN-00427,Central,Consumer,15,2,41,0.2672,1,0,9.76,1,synthetic_demo
2022-01-01,SYN-00428,West,Small Business,34,1,41,0.6132,1,1,24.53,1,synthetic_demo
2022-01-01,SYN-00429,Central,Consumer,64,1,31,0.5256,0,1,36.46,0,synthetic_demo
2022-01-01,SYN-00430,West,Small Business,24,4,52,0.6651,1,0,151.74,0,synthetic_demo
2022-01-01,SYN-00431,West,Consumer,13,2,47,0.7527,2,0,45.27,0,synthetic_demo
2022-01-01,SYN-00432,West,Consumer,45,4,42,0.432,4,1,61.28,0,synthetic_demo
2022-01-01,SYN-00433,East,Consumer,16,4,59,0.6535,0,1,68.43,0,synthetic_demo
2022-01-01,SYN-00434,West,Small Business,28,2,37,0.5422,1,1,195.52,0,synthetic_demo
2022-01-01,SYN-00435,Central,Small Business,39,3,48,0.6534,2,1,99.68,0,synthetic_demo
2022-01-01,SYN-00436,Central,Consumer,48,3,50,0.7171,2,1,32.54,0,synthetic_demo
2022-01-01,SYN-00437,Central,Commercial,54,2,35,0.161,2,1,39.08,1,synthetic_demo
2022-01-01,SYN-00438,East,Consumer,57,1,49,0.6479,3,0,118.41,0,synthetic_demo
2022-01-01,SYN-00439,West,Small Business,71,3,60,0.7313,1,0,174.64,0,synthetic_demo
2022-01-01,SYN-00440,East,Consumer,8,2,37,0.2043,1,0,46.59,0,synthetic_demo
2022-01-01,SYN-00441,West,Consumer,32,2,40,0.5292,3,1,61.3,0,synthetic_demo
2022-01-01,SYN-00442,Central,Small Business,3,4,53,0.4322,1,1,43.39,0,synthetic_demo
2022-01-01,SYN-00443,West,Consumer,3,2,40,0.5896,0,1,80.97,0,synthetic_demo
2022-01-01,SYN-00444,Central,Consumer,20,1,45,0.5507,0,1,33.8,0,synthetic_demo
2022-01-01,SYN-00445,Central,Consumer,51,1,60,1.0,0,0,115.89,0,synthetic_demo
2022-01-01,SYN-00446,East,Consumer,75,4,53,0.7985,0,0,80.08,0,synthetic_demo
2022-01-01,SYN-00447,West,Small Business,65,3,48,0.425,0,0,331.33,0,synthetic_demo
2022-01-01,SYN-00448,East,Small Business,55,4,48,0.5933,4,0,72.97,0,synthetic_demo
2022-01-01,SYN-00449,Central,Small Business,66,2,49,0.5584,1,0,112.19,0,synthetic_demo
2022-01-01,SYN-00450,East,Consumer,16,2,62,0.8703,0,0,188.46,0,synthetic_demo
2022-01-01,SYN-00451,Central,Consumer,71,1,39,0.8116,1,1,152.79,0,synthetic_demo
2022-01-01,SYN-00452,West,Consumer,75,3,46,0.5932,3,0,23.24,1,synthetic_demo
2022-01-01,SYN-00453,East,Consumer,10,2,41,0.4447,0,0,24.65,1,synthetic_demo
2022-01-01,SYN-00454,Central,Consumer,41,4,87,0.9535,1,0,86.25,0,synthetic_demo
2022-01-01,SYN-00455,Central,Commercial,70,1,32,0.5406,0,1,259.92,0,synthetic_demo
2022-01-01,SYN-00456,Central,Small Business,41,4,46,0.8381,1,0,11.55,1,synthetic_demo
2022-01-01,SYN-00457,West,Small Business,71,2,31,0.5918,0,0,109.8,0,synthetic_demo
2022-01-01,SYN-00458,East,Consumer,78,2,71,0.9108,2,0,31.61,0,synthetic_demo
2022-01-01,SYN-00459,West,Consumer,41,2,47,0.3988,2,0,53.97,0,synthetic_demo
2022-01-01,SYN-00460,East,Consumer,7,1,32,0.3761,2,1,87.7,0,synthetic_demo
2022-01-01,SYN-00461,East,Consumer,30,4,68,0.7859,1,0,63.53,0,synthetic_demo
2022-01-01,SYN-00462,Central,Consumer,20,4,73,1.0,1,0,40.09,0,synthetic_demo
2022-01-01,SYN-00463,West,Consumer,41,3,46,0.466,3,1,115.81,0,synthetic_demo
2022-01-01,SYN-00464,Central,Consumer,50,3,45,0.4671,0,0,78.61,0,synthetic_demo
2022-01-01,SYN-00465,East,Commercial,40,3,48,0.6748,0,0,161.88,0,synthetic_demo
2022-01-01,SYN-00466,East,Consumer,18,4,53,0.5453,0,0,57.05,0,synthetic_demo
2022-01-01,SYN-00467,East,Commercial,27,1,38,0.4228,0,0,97.75,0,synthetic_demo
2022-01-01,SYN-00468,West,Consumer,58,2,67,0.9696,1,0,59.08,0,synthetic_demo
2022-01-01,SYN-00469,Central,Consumer,5,3,40,0.4572,0,0,45.96,0,synthetic_demo
2022-01-01,SYN-00470,East,Consumer,20,4,65,0.714,1,0,122.06,0,synthetic_demo
2022-01-01,SYN-00471,Central,Consumer,75,3,33,0.2047,2,1,54.15,0,synthetic_demo
2022-01-01,SYN-00472,East,Consumer,11,4,52,0.451,1,1,82.86,0,synthetic_demo
2022-01-01,SYN-00473,Central,Consumer,36,1,51,0.7554,0,0,49.1,0,synthetic_demo
2022-01-01,SYN-00474,Central,Small Business,19,2,46,0.3814,4,0,96.73,0,synthetic_demo
2022-01-01,SYN-00475,Central,Consumer,11,2,49,0.674,1,0,54.22,0,synthetic_demo
2022-01-01,SYN-00476,Central,Consumer,37,3,53,0.3938,0,0,107.71,0,synthetic_demo
2022-01-01,SYN-00477,Central,Consumer,45,4,53,0.5748,2,0,52.19,0,synthetic_demo
2022-01-01,SYN-00478,East,Consumer,17,2,57,0.7196,0,1,49.12,0,synthetic_demo
2022-01-01,SYN-00479,East,Consumer,9,3,71,0.9343,0,0,40.06,0,synthetic_demo
2022-01-01,SYN-00480,Central,Consumer,13,4,37,0.3364,0,0,43.48,0,synthetic_demo
2022-01-01,SYN-00481,Central,Commercial,55,3,47,0.4936,1,1,123.79,0,synthetic_demo
2022-01-01,SYN-00482,Central,Small Business,72,4,63,0.714,0,1,154.98,0,synthetic_demo
2022-01-01,SYN-00483,East,Small Business,17,1,40,0.5051,2,1,93.96,0,synthetic_demo
2022-01-01,SYN-00484,Central,Consumer,28,2,49,0.5326,1,0,201.9,0,synthetic_demo
2022-01-01,SYN-00485,Central,Consumer,30,1,29,0.3022,3,1,26.82,0,synthetic_demo
2022-01-01,SYN-00486,Central,Commercial,32,4,57,0.5694,1,0,222.05,0,synthetic_demo
2022-01-01,SYN-00487,East,Consumer,22,4,43,0.4375,4,0,38.74,0,synthetic_demo
2022-01-01,SYN-00488,Central,Consumer,7,4,51,0.4258,1,0,49.02,0,synthetic_demo
2022-01-01,SYN-00489,East,Consumer,45,3,47,0.5165,2,0,63.16,0,synthetic_demo
2022-01-01,SYN-00490,East,Small Business,31,3,47,0.4127,3,0,42.64,0,synthetic_demo
2022-01-01,SYN-00491,East,Consumer,30,3,60,0.9016,1,0,80.42,0,synthetic_demo
2022-01-01,SYN-00492,East,Small Business,24,3,49,0.7009,0,0,290.59,0,synthetic_demo
2022-01-01,SYN-00493,East,Small Business,78,2,40,0.3613,1,0,99.47,0,synthetic_demo
2022-01-01,SYN-00494,Central,Consumer,52,3,45,0.5018,1,0,71.01,0,synthetic_demo
2022-01-01,SYN-00495,West,Commercial,36,3,62,0.8124,3,0,377.3,0,synthetic_demo
2022-01-01,SYN-00496,East,Consumer,19,2,52,0.3476,0,0,44.11,0,synthetic_demo
2022-01-01,SYN-00497,Central,Consumer,67,2,54,0.7328,4,1,58.26,0,synthetic_demo
2022-01-01,SYN-00498,East,Consumer,74,3,60,0.9894,0,1,37.45,0,synthetic_demo
2022-01-01,SYN-00499,Central,Commercial,5,2,58,0.5981,1,1,311.95,0,synthetic_demo
2022-01-01,SYN-00500,East,Consumer,78,2,64,0.9929,0,1,99.5,0,synthetic_demo
2022-02-01,SYN-00001,West,Small Business,75,3,66,0.9249,1,1,54.99,0,synthetic_demo
2022-02-01,SYN-00002,Central,Small Business,9,3,62,0.7896,3,0,63.26,0,synthetic_demo
2022-02-01,SYN-00003,West,Commercial,36,2,51,0.6839,1,0,104.92,0,synthetic_demo
2022-02-01,SYN-00004,East,Consumer,41,1,41,0.713,2,0,33.53,0,synthetic_demo
2022-02-01,SYN-00005,Central,Consumer,68,2,38,0.4489,4,0,39.56,0,synthetic_demo
2022-02-01,SYN-00006,West,Small Business,14,4,48,0.3334,0,1,201.6,0,synthetic_demo
2022-02-01,SYN-00007,West,Consumer,39,1,36,0.4537,4,0,69.04,0,synthetic_demo
2022-02-01,SYN-00008,West,Small Business,16,4,50,0.2717,1,1,185.77,0,synthetic_demo
2022-02-01,SYN-00009,Central,Consumer,67,3,45,0.3758,4,0,73.55,0,synthetic_demo
2022-02-01,SYN-00010,East,Consumer,55,1,47,0.9442,0,0,110.58,0,synthetic_demo
2022-02-01,SYN-00011,Central,Consumer,44,2,60,0.4874,3,0,44.46,0,synthetic_demo
2022-02-01,SYN-00012,West,Small Business,35,1,27,0.1973,1,0,51.21,1,synthetic_demo
2022-02-01,SYN-00013,East,Consumer,16,4,58,0.7837,0,0,101.35,0,synthetic_demo
2022-02-01,SYN-00014,West,Consumer,78,1,46,0.6112,1,0,45.68,0,synthetic_demo
2022-02-01,SYN-00015,Central,Consumer,56,2,56,0.6681,0,1,100.28,0,synthetic_demo
2022-02-01,SYN-00016,Central,Consumer,29,4,52,0.698,1,0,91.19,0,synthetic_demo
2022-02-01,SYN-00017,East,Consumer,37,3,56,0.8391,1,0,63.72,0,synthetic_demo
2022-02-01,SYN-00018,Central,Small Business,62,2,41,0.5794,0,0,81.2,0,synthetic_demo
2022-02-01,SYN-00019,West,Consumer,62,4,69,0.6294,3,1,39.65,0,synthetic_demo
2022-02-01,SYN-00020,East,Small Business,41,4,59,0.7921,0,1,152.27,0,synthetic_demo
2022-02-01,SYN-00021,West,Small Business,28,4,51,0.5385,0,0,154.31,0,synthetic_demo
2022-02-01,SYN-00022,Central,Consumer,57,2,50,0.4658,3,0,25.92,1,synthetic_demo
2022-02-01,SYN-00023,West,Consumer,57,2,61,0.5427,4,0,61.7,0,synthetic_demo
2022-02-01,SYN-00024,West,Consumer,52,4,51,0.4172,4,0,94.87,0,synthetic_demo
2022-02-01,SYN-00025,West,Consumer,9,1,60,0.7704,0,0,111.12,0,synthetic_demo
2022-02-01,SYN-00026,Central,Consumer,42,1,28,0.2399,0,0,115.18,0,synthetic_demo
2022-02-01,SYN-00027,East,Commercial,53,1,35,0.3103,1,0,340.55,0,synthetic_demo
2022-02-01,SYN-00028,Central,Commercial,80,2,48,0.6014,1,0,144.67,0,synthetic_demo
2022-02-01,SYN-00029,Central,Small Business,46,3,44,0.7908,1,1,309.54,0,synthetic_demo
2022-02-01,SYN-00030,East,Consumer,31,4,35,0.2229,1,0,54.99,0,synthetic_demo
2022-02-01,SYN-00031,West,Small Business,49,1,42,0.7925,1,0,231.55,0,synthetic_demo
2022-02-01,SYN-00032,West,Small Business,18,1,59,0.8527,0,0,148.49,0,synthetic_demo
2022-02-01,SYN-00033,Central,Consumer,11,4,53,0.4167,2,0,13.53,1,synthetic_demo
2022-02-01,SYN-00034,Central,Consumer,58,4,67,0.7455,1,1,43.6,0,synthetic_demo
2022-02-01,SYN-00035,East,Consumer,83,4,49,0.4549,1,1,75.31,0,synthetic_demo
2022-02-01,SYN-00036,Central,Consumer,72,2,39,0.2446,3,0,28.14,0,synthetic_demo
2022-02-01,SYN-00037,Central,Consumer,51,2,46,0.7824,2,0,122.26,0,synthetic_demo
2022-02-01,SYN-00038,East,Consumer,7,3,75,0.9102,2,0,167.01,0,synthetic_demo
2022-02-01,SYN-00039,Central,Consumer,84,1,45,0.5185,1,0,44.89,0,synthetic_demo
2022-02-01,SYN-00040,East,Small Business,40,1,39,0.606,1,0,138.3,0,synthetic_demo
2022-02-01,SYN-00041,Central,Commercial,27,1,42,0.646,2,1,179.46,0,synthetic_demo
2022-02-01,SYN-00042,West,Consumer,76,2,50,0.6634,2,1,64.38,0,synthetic_demo
2022-02-01,SYN-00043,East,Small Business,64,3,50,0.7054,0,0,198.99,0,synthetic_demo
2022-02-01,SYN-00044,Central,Commercial,64,2,53,0.8436,0,0,253.21,0,synthetic_demo
2022-02-01,SYN-00045,West,Consumer,26,1,36,0.6335,3,1,99.01,1,synthetic_demo
2022-02-01,SYN-00046,West,Consumer,84,1,21,0.2607,2,0,53.04,0,synthetic_demo
2022-02-01,SYN-00047,Central,Consumer,40,3,64,0.7443,1,0,112.65,0,synthetic_demo
2022-02-01,SYN-00048,Central,Consumer,47,1,41,0.7436,0,1,83.5,0,synthetic_demo
2022-02-01,SYN-00049,East,Small Business,64,1,43,0.6228,3,0,78.05,1,synthetic_demo
2022-02-01,SYN-00050,Central,Consumer,57,2,42,0.412,2,1,55.67,0,synthetic_demo
2022-02-01,SYN-00051,Central,Consumer,17,1,42,0.7833,0,0,82.25,0,synthetic_demo
2022-02-01,SYN-00052,Central,Consumer,28,1,36,0.3788,0,1,54.27,0,synthetic_demo
