month,customer_id,region,segment,monthly_revenue,churned,churn_probability,risk_band
2024-09-01,SYN-00310,Central,Commercial,183.88,0,0.0468,Low
2024-11-01,SYN-00492,East,Small Business,274.95,0,0.0468,Low
2024-09-01,SYN-00491,East,Consumer,70.7,0,0.0466,Low
2024-12-01,SYN-00499,Central,Commercial,290.9,0,0.0466,Low
2024-07-01,SYN-00024,West,Consumer,79.22,0,0.0463,Low
2024-10-01,SYN-00283,Central,Consumer,72.71,0,0.0463,Low
2024-11-01,SYN-00303,East,Small Business,72.13,0,0.0463,Low
2024-12-01,SYN-00240,Central,Consumer,58.71,0,0.0461,Low
2024-10-01,SYN-00084,Central,Consumer,45.94,0,0.0461,Low
2024-09-01,SYN-00064,West,Consumer,158.48,0,0.0461,Low
2024-07-01,SYN-00263,Central,Consumer,192.02,0,0.046,Low
2024-08-01,SYN-00006,West,Small Business,173.92,0,0.046,Low
2024-07-01,SYN-00388,West,Consumer,117.45,0,0.046,Low
2024-11-01,SYN-00403,West,Consumer,244.32,0,0.0459,Low
2024-08-01,SYN-00054,East,Small Business,131.47,0,0.0458,Low
2024-09-01,SYN-00487,East,Consumer,51.53,0,0.0457,Low
2024-09-01,SYN-00184,Central,Consumer,54.71,0,0.0456,Low
2024-08-01,SYN-00181,West,Consumer,42.67,0,0.0456,Low
2024-12-01,SYN-00213,Central,Small Business,167.27,0,0.0455,Low
2024-08-01,SYN-00241,West,Consumer,127.24,0,0.0454,Low
2024-09-01,SYN-00272,Central,Consumer,55.48,0,0.0453,Low
2024-07-01,SYN-00211,East,Commercial,261.68,0,0.0452,Low
2024-11-01,SYN-00178,West,Consumer,132.06,0,0.0451,Low
2024-09-01,SYN-00100,West,Consumer,74.59,0,0.0451,Low
2024-11-01,SYN-00044,Central,Commercial,205.61,0,0.0451,Low
2024-11-01,SYN-00240,Central,Consumer,57.08,0,0.0449,Low
2024-09-01,SYN-00151,West,Consumer,53.47,0,0.0449,Low
2024-07-01,SYN-00203,East,Consumer,193.84,0,0.0448,Low
2024-11-01,SYN-00033,Central,Consumer,53.94,0,0.0446,Low
2024-08-01,SYN-00480,Central,Consumer,53.36,0,0.0446,Low
2024-11-01,SYN-00108,Central,Consumer,49.81,0,0.0446,Low
2024-07-01,SYN-00186,East,Consumer,43.46,0,0.0446,Low
2024-08-01,SYN-00176,Central,Consumer,51.2,0,0.0446,Low
2024-12-01,SYN-00070,Central,Consumer,108.46,0,0.0446,Low
2024-07-01,SYN-00306,East,Consumer,42.64,0,0.0445,Low
2024-07-01,SYN-00327,West,Consumer,61.22,0,0.0445,Low
2024-09-01,SYN-00457,West,Small Business,129.87,0,0.0444,Low
2024-09-01,SYN-00276,Central,Small Business,112.8,0,0.0444,Low
2024-09-01,SYN-00392,Central,Commercial,428.09,0,0.0443,Low
2024-12-01,SYN-00224,West,Commercial,71.05,0,0.0443,Low
2024-11-01,SYN-00348,Central,Small Business,135.09,0,0.0443,Low
2024-11-01,SYN-00255,Central,Small Business,56.36,0,0.0442,Low
2024-12-01,SYN-00467,East,Commercial,98.44,0,0.0442,Low
2024-11-01,SYN-00132,West,Small Business,363.3,0,0.0442,Low
2024-12-01,SYN-00428,West,Small Business,129.24,0,0.0439,Low
2024-08-01,SYN-00470,East,Consumer,119.82,0,0.0439,Low
2024-08-01,SYN-00499,Central,Commercial,269.03,0,0.0438,Low
2024-11-01,SYN-00081,East,Consumer,78.13,0,0.0438,Low
2024-09-01,SYN-00056,West,Consumer,91.56,0,0.0438,Low
2024-07-01,SYN-00126,East,Consumer,66.23,0,0.0438,Low
2024-08-01,SYN-00231,Central,Consumer,69.33,0,0.0438,Low
2024-07-01,SYN-00292,Central,Consumer,80.94,0,0.0436,Low
2024-07-01,SYN-00015,Central,Consumer,110.09,0,0.0436,Low
2024-12-01,SYN-00035,East,Consumer,66.82,0,0.0436,Low
2024-08-01,SYN-00279,West,Small Business,88.45,0,0.0436,Low
2024-08-01,SYN-00190,Central,Consumer,52.56,0,0.0435,Low
2024-10-01,SYN-00494,Central,Consumer,55.78,0,0.0435,Low
2024-07-01,SYN-00314,Central,Consumer,73.84,0,0.0434,Low
2024-07-01,SYN-00451,Central,Consumer,120.36,0,0.0434,Low
2024-11-01,SYN-00482,Central,Small Business,147.86,0,0.0433,Low
2024-08-01,SYN-00329,East,Small Business,103.9,0,0.0433,Low
2024-08-01,SYN-00063,East,Small Business,93.73,0,0.0432,Low
2024-10-01,SYN-00435,Central,Small Business,120.33,0,0.0432,Low
2024-10-01,SYN-00476,Central,Consumer,73.16,0,0.0431,Low
2024-10-01,SYN-00208,East,Small Business,107.7,0,0.0431,Low
2024-11-01,SYN-00114,East,Commercial,98.64,0,0.043,Low
2024-11-01,SYN-00052,Central,Consumer,48.17,0,0.043,Low
2024-09-01,SYN-00415,Central,Commercial,240.31,0,0.0429,Low
2024-12-01,SYN-00184,Central,Consumer,51.68,0,0.0428,Low
2024-11-01,SYN-00048,Central,Consumer,61.84,0,0.0428,Low
2024-10-01,SYN-00174,West,Small Business,68.03,0,0.0428,Low
2024-10-01,SYN-00145,East,Consumer,49.57,0,0.0428,Low
2024-11-01,SYN-00061,East,Consumer,66.0,0,0.0427,Low
2024-11-01,SYN-00325,West,Small Business,76.01,0,0.0427,Low
2024-08-01,SYN-00105,West,Commercial,121.55,0,0.0426,Low
2024-10-01,SYN-00265,West,Small Business,73.21,0,0.0426,Low
2024-08-01,SYN-00093,Central,Consumer,40.99,0,0.0425,Low
2024-09-01,SYN-00478,East,Consumer,34.0,0,0.0424,Low
2024-07-01,SYN-00270,Central,Consumer,104.46,0,0.0422,Low
2024-09-01,SYN-00075,Central,Small Business,275.89,0,0.0421,Low
2024-10-01,SYN-00455,Central,Commercial,259.74,0,0.042,Low
2024-12-01,SYN-00290,Central,Consumer,69.77,0,0.042,Low
2024-11-01,SYN-00172,East,Consumer,58.04,0,0.042,Low
2024-09-01,SYN-00344,East,Consumer,92.17,0,0.0419,Low
2024-10-01,SYN-00322,East,Consumer,47.95,0,0.0419,Low
2024-10-01,SYN-00073,West,Consumer,37.12,0,0.0419,Low
2024-12-01,SYN-00410,West,Consumer,105.77,0,0.0418,Low
2024-07-01,SYN-00410,West,Consumer,128.39,0,0.0417,Low
2024-08-01,SYN-00203,East,Consumer,190.69,0,0.0417,Low
2024-09-01,SYN-00158,East,Consumer,86.22,0,0.0416,Low
2024-11-01,SYN-00268,Central,Consumer,81.77,0,0.0416,Low
2024-09-01,SYN-00385,Central,Consumer,153.04,0,0.0415,Low
2024-09-01,SYN-00160,West,Consumer,36.68,0,0.0414,Low
2024-12-01,SYN-00158,East,Consumer,79.99,0,0.0413,Low
2024-10-01,SYN-00374,Central,Consumer,86.17,0,0.0412,Low
2024-10-01,SYN-00212,East,Consumer,45.87,0,0.0412,Low
2024-10-01,SYN-00070,Central,Consumer,92.52,0,0.041,Low
2024-07-01,SYN-00463,West,Consumer,99.74,0,0.0409,Low
2024-08-01,SYN-00253,East,Consumer,42.91,0,0.0409,Low
2024-12-01,SYN-00438,East,Consumer,111.15,0,0.0409,Low
2024-11-01,SYN-00367,West,Small Business,174.39,0,0.0409,Low
2024-08-01,SYN-00188,Central,Commercial,228.04,0,0.0409,Low
2024-10-01,SYN-00347,West,Consumer,54.37,0,0.0408,Low
2024-10-01,SYN-00304,East,Consumer,156.87,0,0.0407,Low
2024-12-01,SYN-00110,West,Consumer,39.43,0,0.0407,Low
2024-12-01,SYN-00299,West,Small Business,149.53,0,0.0406,Low
2024-10-01,SYN-00493,East,Small Business,96.08,0,0.0406,Low
2024-11-01,SYN-00043,East,Small Business,162.27,0,0.0406,Low
2024-10-01,SYN-00195,Central,Small Business,87.73,0,0.0405,Low
2024-10-01,SYN-00385,Central,Consumer,125.63,0,0.0403,Low
2024-11-01,SYN-00272,Central,Consumer,45.09,0,0.0403,Low
2024-09-01,SYN-00122,East,Consumer,165.87,0,0.0403,Low
2024-11-01,SYN-00291,West,Consumer,58.59,0,0.0402,Low
2024-12-01,SYN-00043,East,Small Business,168.56,0,0.0402,Low
2024-09-01,SYN-00259,Central,Consumer,70.97,0,0.0402,Low
2024-12-01,SYN-00081,East,Consumer,66.59,0,0.0402,Low
2024-12-01,SYN-00068,Central,Consumer,33.67,0,0.0402,Low
2024-09-01,SYN-00204,Central,Small Business,168.77,0,0.0401,Low
2024-09-01,SYN-00029,Central,Small Business,271.04,0,0.0401,Low
2024-12-01,SYN-00348,Central,Small Business,117.49,0,0.0401,Low
2024-11-01,SYN-00105,West,Commercial,114.52,0,0.0401,Low
2024-10-01,SYN-00214,West,Small Business,164.94,0,0.0401,Low
2024-11-01,SYN-00190,Central,Consumer,54.84,0,0.0399,Low
2024-09-01,SYN-00150,Central,Consumer,102.72,0,0.0398,Low
2024-11-01,SYN-00107,Central,Small Business,89.12,0,0.0397,Low
2024-10-01,SYN-00067,East,Small Business,206.94,0,0.0397,Low
2024-08-01,SYN-00167,West,Small Business,184.2,0,0.0397,Low
2024-12-01,SYN-00046,West,Consumer,49.96,0,0.0395,Low
2024-09-01,SYN-00077,Central,Small Business,101.45,0,0.0394,Low
2024-09-01,SYN-00026,Central,Consumer,117.92,0,0.0394,Low
2024-08-01,SYN-00046,West,Consumer,49.61,0,0.0393,Low
2024-07-01,SYN-00364,Central,Consumer,94.2,0,0.0393,Low
2024-11-01,SYN-00390,West,Small Business,53.05,0,0.0393,Low
2024-08-01,SYN-00468,West,Consumer,51.26,0,0.0393,Low
2024-09-01,SYN-00164,Central,Consumer,70.88,0,0.0393,Low
2024-11-01,SYN-00193,Central,Consumer,93.4,0,0.0392,Low
2024-07-01,SYN-00112,Central,Consumer,128.0,0,0.0392,Low
2024-08-01,SYN-00029,Central,Small Business,286.43,0,0.0391,Low
2024-09-01,SYN-00117,West,Small Business,70.52,0,0.0391,Low
2024-07-01,SYN-00286,Central,Consumer,57.96,0,0.0389,Low
2024-08-01,SYN-00290,Central,Consumer,73.35,0,0.0389,Low
2024-12-01,SYN-00451,Central,Consumer,110.79,0,0.0388,Low
2024-08-01,SYN-00042,West,Consumer,54.62,0,0.0387,Low
2024-11-01,SYN-00318,East,Consumer,72.7,0,0.0387,Low
2024-11-01,SYN-00104,West,Small Business,130.38,0,0.0385,Low
2024-08-01,SYN-00396,East,Small Business,98.93,0,0.0384,Low
2024-07-01,SYN-00029,Central,Small Business,289.13,0,0.0383,Low
2024-09-01,SYN-00450,East,Consumer,152.95,0,0.0381,Low
2024-10-01,SYN-00325,West,Small Business,53.85,0,0.0381,Low
2024-12-01,SYN-00121,East,Small Business,135.43,0,0.038,Low
2024-07-01,SYN-00379,Central,Consumer,73.63,0,0.038,Low
2024-10-01,SYN-00144,East,Consumer,45.96,0,0.038,Low
2024-11-01,SYN-00368,East,Small Business,113.72,0,0.0379,Low
2024-09-01,SYN-00114,East,Commercial,89.62,0,0.0379,Low
2024-08-01,SYN-00371,West,Small Business,98.79,0,0.0379,Low
2024-07-01,SYN-00349,East,Consumer,52.33,0,0.0378,Low
2024-10-01,SYN-00064,West,Consumer,145.94,0,0.0378,Low
2024-11-01,SYN-00234,East,Consumer,118.36,0,0.0377,Low
2024-12-01,SYN-00317,Central,Small Business,144.88,0,0.0376,Low
2024-09-01,SYN-00313,Central,Commercial,353.06,0,0.0376,Low
2024-12-01,SYN-00292,Central,Consumer,81.93,0,0.0376,Low
2024-12-01,SYN-00345,West,Consumer,84.77,0,0.0375,Low
2024-10-01,SYN-00118,East,Consumer,35.72,0,0.0374,Low
2024-12-01,SYN-00207,Central,Small Business,124.81,0,0.0374,Low
2024-12-01,SYN-00352,Central,Consumer,52.05,0,0.0373,Low
2024-09-01,SYN-00281,Central,Consumer,50.16,0,0.0372,Low
2024-07-01,SYN-00390,West,Small Business,59.23,0,0.0372,Low
2024-07-01,SYN-00328,East,Consumer,104.32,0,0.0371,Low
2024-12-01,SYN-00448,East,Small Business,72.15,0,0.0371,Low
2024-09-01,SYN-00169,Central,Consumer,51.1,0,0.0371,Low
2024-11-01,SYN-00483,East,Small Business,104.26,0,0.0371,Low
2024-07-01,SYN-00443,West,Consumer,103.7,0,0.0371,Low
2024-12-01,SYN-00286,Central,Consumer,60.18,0,0.0371,Low
2024-10-01,SYN-00112,Central,Consumer,109.21,0,0.0371,Low
2024-09-01,SYN-00248,Central,Consumer,46.55,0,0.0371,Low
2024-09-01,SYN-00424,Central,Consumer,114.04,0,0.037,Low
2024-12-01,SYN-00276,Central,Small Business,112.7,0,0.037,Low
2024-11-01,SYN-00157,Central,Small Business,59.05,0,0.037,Low
2024-08-01,SYN-00112,Central,Consumer,110.08,0,0.0368,Low
2024-09-01,SYN-00418,West,Consumer,62.12,0,0.0368,Low
2024-09-01,SYN-00338,East,Commercial,161.74,0,0.0367,Low
2024-12-01,SYN-00060,Central,Consumer,97.66,0,0.0367,Low
2024-11-01,SYN-00253,East,Consumer,45.82,0,0.0366,Low
2024-08-01,SYN-00246,West,Consumer,85.37,0,0.0363,Low
2024-08-01,SYN-00123,Central,Commercial,278.88,0,0.0362,Low
2024-08-01,SYN-00202,West,Consumer,60.02,0,0.0361,Low
2024-12-01,SYN-00368,East,Small Business,97.02,0,0.0361,Low
2024-11-01,SYN-00065,East,Consumer,63.33,0,0.036,Low
2024-07-01,SYN-00474,Central,Small Business,133.82,0,0.0359,Low
2024-09-01,SYN-00049,East,Small Business,163.85,0,0.0359,Low
2024-07-01,SYN-00237,East,Consumer,65.05,0,0.0359,Low
2024-07-01,SYN-00243,Central,Small Business,376.56,0,0.0359,Low
2024-12-01,SYN-00175,Central,Consumer,64.54,0,0.0359,Low
2024-07-01,SYN-00482,Central,Small Business,157.39,0,0.0358,Low
2024-09-01,SYN-00327,West,Consumer,60.5,0,0.0358,Low
2024-11-01,SYN-00257,West,Consumer,61.92,0,0.0358,Low
2024-10-01,SYN-00299,West,Small Business,153.53,0,0.0357,Low
2024-10-01,SYN-00439,West,Small Business,152.38,0,0.0356,Low
2024-08-01,SYN-00214,West,Small Business,154.79,0,0.0356,Low
2024-12-01,SYN-00221,Central,Consumer,84.52,0,0.0356,Low
2024-08-01,SYN-00364,Central,Consumer,114.39,0,0.0355,Low
2024-11-01,SYN-00090,East,Consumer,76.75,0,0.0355,Low
2024-10-01,SYN-00425,East,Consumer,68.61,0,0.0354,Low
2024-12-01,SYN-00295,West,Consumer,124.45,0,0.0354,Low
2024-11-01,SYN-00259,Central,Consumer,56.84,0,0.0352,Low
2024-09-01,SYN-00451,Central,Consumer,118.72,0,0.0352,Low
2024-08-01,SYN-00263,Central,Consumer,169.14,0,0.0351,Low
2024-12-01,SYN-00192,Central,Small Business,160.69,0,0.0351,Low
2024-07-01,SYN-00153,Central,Consumer,45.71,0,0.0351,Low
2024-08-01,SYN-00415,Central,Commercial,236.35,0,0.0351,Low
2024-07-01,SYN-00050,Central,Consumer,64.49,0,0.035,Low
2024-10-01,SYN-00342,West,Small Business,61.04,0,0.035,Low
2024-08-01,SYN-00305,West,Consumer,55.79,0,0.0349,Low
2024-08-01,SYN-00317,Central,Small Business,159.73,0,0.0348,Low
2024-09-01,SYN-00400,Central,Consumer,67.93,0,0.0348,Low
2024-09-01,SYN-00187,Central,Consumer,103.59,0,0.0348,Low
2024-08-01,SYN-00388,West,Consumer,117.93,0,0.0347,Low
2024-07-01,SYN-00045,West,Consumer,159.58,0,0.0346,Low
2024-11-01,SYN-00336,East,Consumer,83.5,0,0.0346,Low
2024-11-01,SYN-00045,West,Consumer,147.5,0,0.0346,Low
2024-09-01,SYN-00354,East,Small Business,125.08,0,0.0346,Low
2024-09-01,SYN-00096,East,Consumer,51.88,0,0.0345,Low
2024-09-01,SYN-00448,East,Small Business,54.23,0,0.0345,Low
2024-07-01,SYN-00322,East,Consumer,69.6,0,0.0344,Low
2024-10-01,SYN-00323,Central,Consumer,85.79,0,0.0344,Low
2024-11-01,SYN-00205,Central,Consumer,103.16,0,0.0342,Low
2024-10-01,SYN-00204,Central,Small Business,164.2,0,0.0342,Low
2024-11-01,SYN-00038,East,Consumer,149.14,0,0.0341,Low
2024-10-01,SYN-00441,West,Consumer,46.63,0,0.0341,Low
2024-12-01,SYN-00471,Central,Consumer,53.97,0,0.0341,Low
2024-08-01,SYN-00369,Central,Consumer,77.5,0,0.0341,Low
2024-09-01,SYN-00375,Central,Small Business,78.56,0,0.0341,Low
2024-12-01,SYN-00012,West,Small Business,132.36,0,0.034,Low
2024-07-01,SYN-00169,Central,Consumer,57.65,0,0.034,Low
2024-07-01,SYN-00101,West,Consumer,105.24,0,0.0339,Low
2024-07-01,SYN-00272,Central,Consumer,57.68,0,0.0338,Low
2024-11-01,SYN-00354,East,Small Business,119.16,0,0.0337,Low
2024-12-01,SYN-00022,Central,Consumer,59.33,0,0.0337,Low
2024-11-01,SYN-00167,West,Small Business,173.06,0,0.0336,Low
2024-12-01,SYN-00088,East,Consumer,33.5,0,0.0336,Low
2024-11-01,SYN-00439,West,Small Business,156.11,0,0.0335,Low
2024-10-01,SYN-00313,Central,Commercial,355.17,0,0.0335,Low
2024-07-01,SYN-00316,Central,Small Business,153.8,0,0.0334,Low
2024-10-01,SYN-00094,Central,Consumer,102.39,0,0.0334,Low
2024-10-01,SYN-00202,West,Consumer,52.33,0,0.0334,Low
2024-07-01,SYN-00022,Central,Consumer,49.21,0,0.0334,Low
2024-11-01,SYN-00018,Central,Small Business,84.09,0,0.0333,Low
2024-08-01,SYN-00389,Central,Consumer,144.19,0,0.0333,Low
2024-08-01,SYN-00140,Central,Small Business,135.38,0,0.0332,Low
2024-12-01,SYN-00183,East,Consumer,67.52,0,0.0331,Low
2024-12-01,SYN-00067,East,Small Business,221.76,0,0.0331,Low
2024-10-01,SYN-00467,East,Commercial,118.4,0,0.0331,Low
2024-07-01,SYN-00326,East,Consumer,135.25,0,0.0331,Low
2024-08-01,SYN-00454,Central,Consumer,71.72,0,0.033,Low
2024-07-01,SYN-00079,East,Small Business,107.6,0,0.0329,Low
2024-10-01,SYN-00086,Central,Consumer,44.66,0,0.0329,Low
2024-07-01,SYN-00424,Central,Consumer,101.55,0,0.0328,Low
2024-10-01,SYN-00229,East,Consumer,37.64,0,0.0328,Low
2024-12-01,SYN-00170,West,Consumer,56.48,0,0.0328,Low
2024-09-01,SYN-00052,Central,Consumer,60.04,0,0.0327,Low
2024-10-01,SYN-00432,West,Consumer,71.86,0,0.0327,Low
2024-11-01,SYN-00009,Central,Consumer,63.66,0,0.0327,Low
2024-10-01,SYN-00071,Central,Consumer,61.62,0,0.0327,Low
2024-09-01,SYN-00055,East,Consumer,91.46,0,0.0326,Low
2024-12-01,SYN-00006,West,Small Business,187.75,0,0.0326,Low
2024-12-01,SYN-00336,East,Consumer,92.21,0,0.0326,Low
2024-12-01,SYN-00180,West,Consumer,77.3,0,0.0325,Low
2024-12-01,SYN-00390,West,Small Business,59.63,0,0.0325,Low
2024-08-01,SYN-00270,Central,Consumer,91.7,0,0.0324,Low
2024-08-01,SYN-00153,Central,Consumer,58.07,0,0.0324,Low
2024-11-01,SYN-00136,Central,Consumer,70.05,0,0.0324,Low
2024-10-01,SYN-00049,East,Small Business,184.03,0,0.0323,Low
2024-10-01,SYN-00397,West,Consumer,93.68,0,0.0323,Low
2024-07-01,SYN-00066,East,Consumer,77.35,0,0.0323,Low
2024-09-01,SYN-00136,Central,Consumer,69.22,0,0.0322,Low
2024-10-01,SYN-00310,Central,Commercial,174.31,0,0.0322,Low
2024-09-01,SYN-00351,East,Consumer,54.21,0,0.0322,Low
2024-09-01,SYN-00231,Central,Consumer,66.62,0,0.0321,Low
2024-08-01,SYN-00226,West,Consumer,119.21,0,0.0321,Low
2024-11-01,SYN-00227,Central,Consumer,48.58,0,0.0321,Low
2024-08-01,SYN-00320,West,Consumer,56.53,0,0.032,Low
2024-12-01,SYN-00330,Central,Consumer,69.71,0,0.032,Low
2024-08-01,SYN-00098,Central,Consumer,106.82,0,0.0319,Low
2024-12-01,SYN-00010,East,Consumer,101.85,0,0.0319,Low
2024-09-01,SYN-00294,Central,Consumer,65.43,0,0.0319,Low
2024-07-01,SYN-00438,East,Consumer,133.33,0,0.0318,Low
2024-09-01,SYN-00110,West,Consumer,43.42,0,0.0317,Low
2024-11-01,SYN-00285,East,Commercial,329.57,0,0.0317,Low
2024-07-01,SYN-00227,Central,Consumer,49.39,0,0.0316,Low
2024-11-01,SYN-00051,Central,Consumer,76.37,0,0.0316,Low
2024-11-01,SYN-00338,East,Commercial,159.73,0,0.0316,Low
2024-11-01,SYN-00352,Central,Consumer,48.7,0,0.0314,Low
2024-10-01,SYN-00231,Central,Consumer,59.16,0,0.0314,Low
2024-07-01,SYN-00426,West,Consumer,62.81,0,0.0314,Low
2024-10-01,SYN-00446,East,Consumer,70.86,0,0.0313,Low
2024-08-01,SYN-00119,Central,Consumer,119.93,0,0.0313,Low
2024-11-01,SYN-00035,East,Consumer,69.08,0,0.0312,Low
2024-12-01,SYN-00332,Central,Consumer,66.39,0,0.0312,Low
2024-12-01,SYN-00038,East,Consumer,141.63,0,0.0312,Low
2024-07-01,SYN-00354,East,Small Business,150.52,0,0.0312,Low
2024-08-01,SYN-00421,East,Consumer,69.84,0,0.0312,Low
2024-10-01,SYN-00291,West,Consumer,66.26,0,0.0311,Low
2024-08-01,SYN-00448,East,Small Business,70.54,0,0.0311,Low
2024-09-01,SYN-00326,East,Consumer,155.16,0,0.0311,Low
2024-12-01,SYN-00379,Central,Consumer,78.37,0,0.031,Low
2024-10-01,SYN-00452,West,Consumer,55.27,0,0.031,Low
2024-07-01,SYN-00284,Central,Consumer,51.85,0,0.031,Low
2024-10-01,SYN-00098,Central,Consumer,96.34,0,0.0309,Low
2024-12-01,SYN-00206,Central,Consumer,67.18,0,0.0309,Low
2024-11-01,SYN-00445,Central,Consumer,90.3,0,0.0308,Low
2024-07-01,SYN-00250,Central,Small Business,146.11,0,0.0308,Low
2024-09-01,SYN-00040,East,Small Business,138.57,0,0.0308,Low
2024-09-01,SYN-00440,East,Consumer,50.71,0,0.0308,Low
2024-07-01,SYN-00342,West,Small Business,93.84,0,0.0308,Low
2024-10-01,SYN-00115,Central,Consumer,48.96,0,0.0307,Low
2024-12-01,SYN-00130,East,Small Business,88.33,0,0.0307,Low
2024-12-01,SYN-00382,West,Consumer,98.57,0,0.0307,Low
2024-07-01,SYN-00240,Central,Consumer,59.35,0,0.0306,Low
2024-10-01,SYN-00050,Central,Consumer,54.1,0,0.0306,Low
2024-11-01,SYN-00062,East,Consumer,53.26,0,0.0306,Low
2024-08-01,SYN-00177,Central,Small Business,84.2,0,0.0306,Low
2024-11-01,SYN-00326,East,Consumer,143.13,0,0.0305,Low
2024-10-01,SYN-00019,West,Consumer,43.55,0,0.0305,Low
2024-11-01,SYN-00342,West,Small Business,88.01,0,0.0305,Low
2024-12-01,SYN-00133,East,Consumer,73.92,0,0.0304,Low
2024-12-01,SYN-00449,Central,Small Business,126.07,0,0.0304,Low
2024-09-01,SYN-00128,Central,Consumer,72.5,0,0.0304,Low
2024-12-01,SYN-00278,East,Consumer,47.77,0,0.0303,Low
2024-07-01,SYN-00044,Central,Commercial,225.87,0,0.0302,Low
2024-11-01,SYN-00244,East,Consumer,71.45,0,0.0301,Low
2024-10-01,SYN-00359,East,Consumer,75.87,0,0.0301,Low
2024-09-01,SYN-00254,Central,Consumer,42.88,0,0.0299,Low
2024-08-01,SYN-00058,East,Consumer,174.3,0,0.0298,Low
2024-10-01,SYN-00473,Central,Consumer,54.45,0,0.0298,Low
2024-12-01,SYN-00228,East,Consumer,87.9,0,0.0297,Low
2024-09-01,SYN-00366,Central,Small Business,141.59,0,0.0297,Low
2024-11-01,SYN-00277,Central,Consumer,52.34,0,0.0297,Low
2024-09-01,SYN-00205,Central,Consumer,100.22,0,0.0296,Low
2024-12-01,SYN-00389,Central,Consumer,135.21,0,0.0296,Low
2024-07-01,SYN-00419,Central,Consumer,100.2,0,0.0296,Low
2024-12-01,SYN-00287,Central,Small Business,99.67,0,0.0296,Low
2024-12-01,SYN-00018,Central,Small Business,67.07,0,0.0296,Low
2024-08-01,SYN-00170,West,Consumer,59.28,0,0.0296,Low
2024-07-01,SYN-00241,West,Consumer,135.99,0,0.0296,Low
2024-09-01,SYN-00116,West,Small Business,182.69,0,0.0295,Low
2024-12-01,SYN-00197,East,Small Business,109.16,0,0.0295,Low
2024-12-01,SYN-00339,Central,Consumer,65.88,0,0.0295,Low
2024-10-01,SYN-00352,Central,Consumer,50.43,0,0.0294,Low
2024-11-01,SYN-00262,West,Consumer,78.47,0,0.0294,Low
2024-10-01,SYN-00332,Central,Consumer,56.49,0,0.0294,Low
2024-10-01,SYN-00184,Central,Consumer,66.43,0,0.0294,Low
2024-11-01,SYN-00236,West,Small Business,73.62,0,0.0294,Low
2024-07-01,SYN-00111,East,Consumer,74.28,0,0.0293,Low
2024-11-01,SYN-00453,East,Consumer,61.77,0,0.0293,Low
2024-11-01,SYN-00378,Central,Consumer,54.88,0,0.0292,Low
2024-10-01,SYN-00193,Central,Consumer,81.74,0,0.0291,Low
2024-11-01,SYN-00026,Central,Consumer,110.92,0,0.0291,Low
2024-09-01,SYN-00180,West,Consumer,75.18,0,0.0291,Low
2024-12-01,SYN-00315,Central,Consumer,42.85,0,0.029,Low
2024-12-01,SYN-00087,East,Consumer,62.34,0,0.029,Low
2024-11-01,SYN-00015,Central,Consumer,125.0,0,0.0289,Low
2024-08-01,SYN-00115,Central,Consumer,76.25,0,0.0289,Low
2024-09-01,SYN-00309,Central,Consumer,73.97,0,0.0289,Low
2024-08-01,SYN-00001,West,Small Business,59.57,0,0.0289,Low
2024-12-01,SYN-00477,Central,Consumer,54.18,0,0.0288,Low
2024-09-01,SYN-00068,Central,Consumer,50.13,0,0.0288,Low
2024-10-01,SYN-00344,East,Consumer,108.72,0,0.0287,Low
2024-08-01,SYN-00100,West,Consumer,67.73,0,0.0287,Low
2024-10-01,SYN-00400,Central,Consumer,69.09,0,0.0287,Low
2024-11-01,SYN-00311,East,Consumer,58.37,0,0.0287,Low
2024-08-01,SYN-00014,West,Consumer,54.74,0,0.0286,Low
2024-10-01,SYN-00090,East,Consumer,79.1,0,0.0286,Low
2024-12-01,SYN-00374,Central,Consumer,84.0,0,0.0285,Low
2024-11-01,SYN-00370,West,Consumer,47.1,0,0.0285,Low
2024-11-01,SYN-00494,Central,Consumer,65.4,0,0.0285,Low
2024-08-01,SYN-00003,West,Commercial,99.32,0,0.0284,Low
2024-07-01,SYN-00283,Central,Consumer,90.84,0,0.0284,Low
2024-10-01,SYN-00075,Central,Small Business,298.9,0,0.0283,Low
2024-09-01,SYN-00202,West,Consumer,57.56,0,0.0283,Low
2024-12-01,SYN-00145,East,Consumer,57.07,0,0.0283,Low
2024-12-01,SYN-00495,West,Commercial,349.41,0,0.0282,Low
2024-08-01,SYN-00081,East,Consumer,95.38,0,0.0281,Low
2024-09-01,SYN-00228,East,Consumer,94.53,0,0.0281,Low
2024-08-01,SYN-00450,East,Consumer,165.06,0,0.0281,Low
2024-10-01,SYN-00328,East,Consumer,113.97,0,0.028,Low
2024-11-01,SYN-00481,Central,Commercial,133.01,0,0.028,Low
2024-12-01,SYN-00063,East,Small Business,92.04,0,0.028,Low
2024-08-01,SYN-00013,East,Consumer,101.19,0,0.028,Low
2024-07-01,SYN-00109,Central,Small Business,160.67,0,0.028,Low
2024-10-01,SYN-00198,West,Consumer,206.37,0,0.0278,Low
2024-07-01,SYN-00215,East,Small Business,195.01,0,0.0278,Low
2024-08-01,SYN-00235,West,Consumer,62.55,0,0.0277,Low
2024-07-01,SYN-00035,East,Consumer,87.17,0,0.0276,Low
2024-07-01,SYN-00226,West,Consumer,125.36,0,0.0276,Low
